date,pd_type,pd_count
2023-12-01,travelq_nil,1959
2023-12-01,transition,69
2023-12-01,qpnotes,4751
2023-12-01,hospitalityq,22525
2023-12-01,dac,2882
2023-12-01,ati_all,166893
2023-12-01,hospitalityq_nil,3200
2023-12-01,grants_nil,167
2023-12-01,travelq,91784
2023-12-01,transition_deputy,46
2023-12-01,grants,949374
2023-12-01,ati_nil,2866
2023-12-01,wrongdoing,47
2023-12-01,adminaircraft,20
2023-12-01,contracts_nil,74
2023-12-01,parliament_committee,266
2023-11-30,transition,69
2023-11-30,parliament_committee_deputy,226
2023-11-30,parliament_committee,266
2023-11-30,reclassification_nil,837
2023-11-30,travela,482
2023-11-30,ati_all,166652
2023-11-30,ati_nil,2847
2023-11-30,travelq,91784
2023-11-30,grants_nil,167
2023-11-30,reclassification,11082
2023-11-30,transition_deputy,46
2023-11-30,parliament_report,346
2023-11-30,grants,949374
2023-11-30,contracts_nil,74
2023-11-30,hospitalityq_nil,3200
2023-11-30,dac,2882
2023-11-30,briefingt,99811
2023-11-30,contractsa,394
2023-11-30,travelq_nil,1959
2023-11-30,qpnotes,4751
2023-11-30,contracts,1036952
2023-11-30,hospitalityq,22525
2023-11-30,adminaircraft,20
2023-11-30,wrongdoing,47
2023-11-29,adminaircraft,20
2023-11-29,transition,69
2023-11-29,travelq,91512
2023-11-29,ati_all,166412
2023-11-29,qpnotes,4751
2023-11-29,hospitalityq_nil,3195
2023-11-29,transition_deputy,46
2023-11-29,hospitalityq,22510
2023-11-29,reclassification,11080
2023-11-29,ati_nil,2843
2023-11-29,grants,949374
2023-11-29,travela,482
2023-11-29,contractsa,394
2023-11-29,briefingt,99300
2023-11-29,travelq_nil,1958
2023-11-29,parliament_report,346
2023-11-29,contracts,1036726
2023-11-29,parliament_committee_deputy,226
2023-11-29,reclassification_nil,837
2023-11-29,contracts_nil,74
2023-11-29,parliament_committee,265
2023-11-29,grants_nil,167
2023-11-29,wrongdoing,46
2023-11-29,dac,2882
2023-11-28,contracts_nil,74
2023-11-28,dac,2882
2023-11-28,parliament_committee_deputy,226
2023-11-28,travelq,91343
2023-11-28,qpnotes,4751
2023-11-28,hospitalityq,22488
2023-11-28,transition_deputy,46
2023-11-28,hospitalityq_nil,3188
2023-11-28,ati_nil,2842
2023-11-28,adminaircraft,20
2023-11-28,grants,949374
2023-11-28,parliament_committee,265
2023-11-28,wrongdoing,46
2023-11-28,reclassification_nil,836
2023-11-28,travela,476
2023-11-28,contracts,1036726
2023-11-28,parliament_report,346
2023-11-28,ati_all,166162
2023-11-28,contractsa,394
2023-11-28,transition,69
2023-11-28,briefingt,99166
2023-11-28,grants_nil,167
2023-11-28,travelq_nil,1958
2023-11-28,reclassification,11080
2023-11-27,adminaircraft,20
2023-11-27,hospitalityq,22479
2023-11-27,grants,949374
2023-11-27,reclassification,11080
2023-11-27,travelq,91223
2023-11-27,grants_nil,167
2023-11-27,transition,69
2023-11-27,ati_all,166037
2023-11-27,parliament_committee,265
2023-11-27,ati_nil,2840
2023-11-27,hospitalityq_nil,3182
2023-11-27,dac,2882
2023-11-27,transition_deputy,46
2023-11-27,qpnotes,4751
2023-11-27,contractsa,394
2023-11-27,contracts_nil,74
2023-11-27,contracts,1036728
2023-11-27,wrongdoing,46
2023-11-27,briefingt,99070
2023-11-27,parliament_report,346
2023-11-27,reclassification_nil,836
2023-11-27,travela,475
2023-11-27,parliament_committee_deputy,226
2023-11-27,travelq_nil,1956
2023-11-26,contractsa,394
2023-11-26,parliament_report,346
2023-11-26,qpnotes,4751
2023-11-26,reclassification,11080
2023-11-26,transition_deputy,46
2023-11-26,hospitalityq_nil,3182
2023-11-26,briefingt,99070
2023-11-26,transition,69
2023-11-26,travelq_nil,1956
2023-11-26,parliament_committee,265
2023-11-26,contracts,1036728
2023-11-26,adminaircraft,20
2023-11-26,travela,475
2023-11-26,reclassification_nil,836
2023-11-26,ati_all,166037
2023-11-26,grants,949374
2023-11-26,wrongdoing,46
2023-11-26,hospitalityq,22479
2023-11-26,ati_nil,2840
2023-11-26,grants_nil,167
2023-11-26,dac,2882
2023-11-26,parliament_committee_deputy,226
2023-11-26,contracts_nil,74
2023-11-26,travelq,91223
2023-11-24,grants_nil,167
2023-11-24,adminaircraft,20
2023-11-24,hospitalityq,22478
2023-11-24,parliament_committee,265
2023-11-24,reclassification_nil,836
2023-11-24,briefingt,99036
2023-11-24,contracts_nil,74
2023-11-24,transition,66
2023-11-24,wrongdoing,46
2023-11-24,dac,2879
2023-11-24,hospitalityq_nil,3180
2023-11-24,travelq,91206
2023-11-24,travela,475
2023-11-24,ati_all,165875
2023-11-24,grants,949374
2023-11-24,qpnotes,4751
2023-11-24,ati_nil,2838
2023-11-24,transition_deputy,46
2023-11-24,contracts,1036728
2023-11-24,reclassification,11080
2023-11-24,parliament_report,345
2023-11-24,travelq_nil,1952
2023-11-24,parliament_committee_deputy,226
2023-11-24,contractsa,394
2023-11-23,reclassification_nil,836
2023-11-23,grants,949374
2023-11-23,ati_nil,2837
2023-11-23,parliament_report,344
2023-11-23,parliament_committee_deputy,226
2023-11-23,contractsa,393
2023-11-23,briefingt,99036
2023-11-23,travelq_nil,1952
2023-11-23,contracts_nil,74
2023-11-23,wrongdoing,46
2023-11-23,travela,475
2023-11-23,contracts,1036640
2023-11-23,ati_all,165904
2023-11-23,reclassification,11080
2023-11-23,parliament_committee,265
2023-11-23,adminaircraft,20
2023-11-23,hospitalityq,22474
2023-11-23,hospitalityq_nil,3179
2023-11-23,transition,63
2023-11-23,grants_nil,167
2023-11-23,transition_deputy,46
2023-11-23,dac,2875
2023-11-23,travelq,91192
2023-11-23,qpnotes,4751
2023-11-22,travela,474
2023-11-22,qpnotes,4751
2023-11-22,hospitalityq_nil,3178
2023-11-22,briefingt,99037
2023-11-22,travelq_nil,1952
2023-11-22,grants_nil,167
2023-11-22,reclassification_nil,836
2023-11-22,reclassification,11080
2023-11-22,transition_deputy,45
2023-11-22,parliament_report,343
2023-11-22,ati_all,165902
2023-11-22,contracts,1036640
2023-11-22,contractsa,393
2023-11-22,parliament_committee_deputy,226
2023-11-22,ati_nil,2836
2023-11-22,parliament_committee,265
2023-11-22,adminaircraft,20
2023-11-22,travelq,91206
2023-11-22,wrongdoing,46
2023-11-22,grants,949374
2023-11-22,transition,63
2023-11-22,contracts_nil,74
2023-11-22,dac,2870
2023-11-22,hospitalityq,22473
2023-11-21,grants,949374
2023-11-21,reclassification,11068
2023-11-21,contracts,1036641
2023-11-21,parliament_committee,265
2023-11-21,wrongdoing,46
2023-11-21,transition,62
2023-11-21,ati_all,165883
2023-11-21,qpnotes,4751
2023-11-21,contractsa,393
2023-11-21,travelq,91190
2023-11-21,grants_nil,167
2023-11-21,parliament_committee_deputy,226
2023-11-21,reclassification_nil,836
2023-11-21,adminaircraft,20
2023-11-21,transition_deputy,45
2023-11-21,hospitalityq,22469
2023-11-21,parliament_report,342
2023-11-21,dac,2865
2023-11-21,ati_nil,2833
2023-11-21,hospitalityq_nil,3177
2023-11-21,travela,474
2023-11-21,travelq_nil,1951
2023-11-21,contracts_nil,74
2023-11-21,briefingt,99028
2023-11-20,reclassification,11068
2023-11-20,hospitalityq_nil,3176
2023-11-20,grants_nil,167
2023-11-20,ati_all,165871
2023-11-20,reclassification_nil,836
2023-11-20,qpnotes,4751
2023-11-20,wrongdoing,46
2023-11-20,dac,2865
2023-11-20,parliament_committee,265
2023-11-20,parliament_committee_deputy,226
2023-11-20,briefingt,99015
2023-11-20,contracts,1036641
2023-11-20,contracts_nil,74
2023-11-20,adminaircraft,20
2023-11-20,parliament_report,342
2023-11-20,transition_deputy,45
2023-11-20,ati_nil,2831
2023-11-20,transition,62
2023-11-20,contractsa,393
2023-11-20,travela,473
2023-11-20,grants,949374
2023-11-20,travelq,91184
2023-11-20,travelq_nil,1951
2023-11-20,hospitalityq,22467
2023-11-19,qpnotes,4751
2023-11-19,briefingt,99015
2023-11-19,parliament_committee_deputy,226
2023-11-19,contracts,1036641
2023-11-19,travelq_nil,1951
2023-11-19,ati_nil,2831
2023-11-19,reclassification_nil,836
2023-11-19,ati_all,165871
2023-11-19,transition,62
2023-11-19,grants,949374
2023-11-19,travela,473
2023-11-19,transition_deputy,45
2023-11-19,reclassification,11068
2023-11-19,grants_nil,167
2023-11-19,travelq,91184
2023-11-19,parliament_committee,265
2023-11-19,wrongdoing,46
2023-11-19,contractsa,393
2023-11-19,adminaircraft,20
2023-11-19,parliament_report,342
2023-11-19,contracts_nil,74
2023-11-19,hospitalityq_nil,3176
2023-11-19,hospitalityq,22467
2023-11-19,dac,2865
2023-11-18,ati_all,165871
2023-11-18,grants,949374
2023-11-18,parliament_report,337
2023-11-18,transition,62
2023-11-18,travela,473
2023-11-18,travelq,91184
2023-11-18,transition_deputy,45
2023-11-18,reclassification,11068
2023-11-18,hospitalityq_nil,3176
2023-11-18,contracts_nil,74
2023-11-18,contractsa,393
2023-11-18,reclassification_nil,836
2023-11-18,ati_nil,2831
2023-11-18,parliament_committee,265
2023-11-18,qpnotes,4751
2023-11-18,dac,2865
2023-11-18,parliament_committee_deputy,226
2023-11-18,briefingt,99015
2023-11-18,contracts,1036641
2023-11-18,grants_nil,167
2023-11-18,adminaircraft,20
2023-11-18,hospitalityq,22467
2023-11-18,wrongdoing,46
2023-11-18,travelq_nil,1951
2023-11-17,hospitalityq,22467
2023-11-17,travelq,91184
2023-11-17,transition_deputy,45
2023-11-17,ati_nil,2824
2023-11-17,grants,949179
2023-11-17,adminaircraft,20
2023-11-17,parliament_committee_deputy,226
2023-11-17,parliament_committee,265
2023-11-17,travela,471
2023-11-17,hospitalityq_nil,3176
2023-11-17,wrongdoing,46
2023-11-17,qpnotes,4751
2023-11-17,contracts_nil,74
2023-11-17,parliament_report,335
2023-11-17,contractsa,393
2023-11-17,grants_nil,167
2023-11-17,ati_all,165888
2023-11-17,dac,2852
2023-11-17,contracts,1036627
2023-11-17,travelq_nil,1951
2023-11-17,reclassification_nil,836
2023-11-17,briefingt,99013
2023-11-17,reclassification,11068
2023-11-17,transition,62
2023-11-16,travela,471
2023-11-16,parliament_report,331
2023-11-16,wrongdoing,46
2023-11-16,contractsa,393
2023-11-16,travelq_nil,1949
2023-11-16,adminaircraft,20
2023-11-16,grants_nil,167
2023-11-16,contracts_nil,74
2023-11-16,ati_all,165739
2023-11-16,transition,62
2023-11-16,grants,949178
2023-11-16,ati_nil,2820
2023-11-16,transition_deputy,45
2023-11-16,contracts,1036559
2023-11-16,dac,2852
2023-11-16,reclassification,11068
2023-11-16,briefingt,99007
2023-11-16,parliament_committee,265
2023-11-16,reclassification_nil,836
2023-11-16,travelq,91184
2023-11-16,parliament_committee_deputy,226
2023-11-16,qpnotes,4751
2023-11-16,hospitalityq,22464
2023-11-16,hospitalityq_nil,3175
2023-11-15,travelq_nil,1949
2023-11-15,travelq,91175
2023-11-15,qpnotes,4751
2023-11-15,hospitalityq_nil,3175
2023-11-15,dac,2842
2023-11-15,adminaircraft,20
2023-11-15,parliament_report,331
2023-11-15,reclassification,11068
2023-11-15,transition_deputy,45
2023-11-15,transition,62
2023-11-15,contracts_nil,74
2023-11-15,contractsa,393
2023-11-15,grants_nil,167
2023-11-15,ati_all,165667
2023-11-15,contracts,1036546
2023-11-15,briefingt,99007
2023-11-15,reclassification_nil,836
2023-11-15,parliament_committee,265
2023-11-15,hospitalityq,22460
2023-11-15,travela,468
2023-11-15,parliament_committee_deputy,226
2023-11-15,grants,949178
2023-11-15,ati_nil,2818
2023-11-15,wrongdoing,46
2023-11-14,travelq_nil,1948
2023-11-14,travelq,91148
2023-11-14,contracts_nil,74
2023-11-14,grants_nil,167
2023-11-14,dac,2821
2023-11-14,parliament_committee_deputy,226
2023-11-14,ati_nil,2818
2023-11-14,briefingt,99005
2023-11-14,transition,62
2023-11-14,reclassification,11065
2023-11-14,qpnotes,4751
2023-11-14,parliament_committee,265
2023-11-14,adminaircraft,20
2023-11-14,hospitalityq,22457
2023-11-14,wrongdoing,46
2023-11-14,travela,466
2023-11-14,contracts,1036496
2023-11-14,ati_all,165667
2023-11-14,grants,949179
2023-11-14,transition_deputy,45
2023-11-14,hospitalityq_nil,3174
2023-11-14,parliament_report,331
2023-11-14,reclassification_nil,836
2023-11-14,contractsa,393
2023-11-13,adminaircraft,20
2023-11-13,transition,62
2023-11-13,grants,949179
2023-11-13,parliament_committee_deputy,226
2023-11-13,qpnotes,4751
2023-11-13,contracts,1036496
2023-11-13,reclassification,11065
2023-11-13,ati_all,165667
2023-11-13,travela,466
2023-11-13,travelq_nil,1948
2023-11-13,wrongdoing,46
2023-11-13,reclassification_nil,836
2023-11-13,briefingt,99005
2023-11-13,parliament_report,331
2023-11-13,hospitalityq,22457
2023-11-13,parliament_committee,265
2023-11-13,ati_nil,2818
2023-11-13,travelq,91148
2023-11-13,transition_deputy,45
2023-11-13,dac,2821
2023-11-13,hospitalityq_nil,3174
2023-11-13,contracts_nil,74
2023-11-13,grants_nil,167
2023-11-13,contractsa,393
2023-11-12,hospitalityq_nil,3174
2023-11-12,travela,466
2023-11-12,travelq,91148
2023-11-12,reclassification,11065
2023-11-12,contracts_nil,74
2023-11-12,contracts,1036496
2023-11-12,briefingt,99005
2023-11-12,travelq_nil,1948
2023-11-12,ati_all,165667
2023-11-12,transition,62
2023-11-12,parliament_report,331
2023-11-12,wrongdoing,46
2023-11-12,qpnotes,4751
2023-11-12,contractsa,393
2023-11-12,hospitalityq,22457
2023-11-12,dac,2821
2023-11-12,grants_nil,167
2023-11-12,parliament_committee_deputy,226
2023-11-12,grants,949179
2023-11-12,adminaircraft,20
2023-11-12,transition_deputy,45
2023-11-12,parliament_committee,265
2023-11-12,ati_nil,2818
2023-11-12,reclassification_nil,836
2023-11-11,contracts_nil,74
2023-11-11,ati_all,165667
2023-11-11,ati_nil,2818
2023-11-11,reclassification_nil,836
2023-11-11,grants_nil,167
2023-11-11,hospitalityq,22457
2023-11-11,parliament_report,331
2023-11-11,dac,2821
2023-11-11,reclassification,11065
2023-11-11,contracts,1036496
2023-11-11,grants,949179
2023-11-11,travelq_nil,1948
2023-11-11,contractsa,393
2023-11-11,adminaircraft,20
2023-11-11,qpnotes,4751
2023-11-11,hospitalityq_nil,3174
2023-11-11,travelq,91148
2023-11-11,transition_deputy,45
2023-11-11,parliament_committee_deputy,226
2023-11-11,briefingt,99005
2023-11-11,parliament_committee,265
2023-11-11,transition,62
2023-11-11,wrongdoing,46
2023-11-11,travela,466
2023-11-10,transition,61
2023-11-10,dac,2806
2023-11-10,wrongdoing,46
2023-11-10,grants_nil,167
2023-11-10,parliament_report,329
2023-11-10,adminaircraft,20
2023-11-10,travelq_nil,1948
2023-11-10,reclassification_nil,836
2023-11-10,qpnotes,4751
2023-11-10,contracts_nil,74
2023-11-10,hospitalityq_nil,3174
2023-11-10,reclassification,11065
2023-11-10,briefingt,99003
2023-11-10,grants,949178
2023-11-10,travelq,91134
2023-11-10,ati_all,165654
2023-11-10,transition_deputy,45
2023-11-10,parliament_committee,265
2023-11-10,contracts,1036430
2023-11-10,travela,464
2023-11-10,parliament_committee_deputy,226
2023-11-10,ati_nil,2813
2023-11-10,hospitalityq,22456
2023-11-10,contractsa,393
2023-11-09,grants_nil,167
2023-11-09,parliament_committee_deputy,226
2023-11-09,contracts_nil,74
2023-11-09,reclassification,11065
2023-11-09,reclassification_nil,836
2023-11-09,travela,444
2023-11-09,grants,949177
2023-11-09,travelq,91093
2023-11-09,travelq_nil,1947
2023-11-09,contractsa,392
2023-11-09,hospitalityq,22449
2023-11-09,hospitalityq_nil,3174
2023-11-09,dac,2797
2023-11-09,briefingt,99001
2023-11-09,parliament_committee,265
2023-11-09,qpnotes,4751
2023-11-09,wrongdoing,46
2023-11-09,contracts,1036237
2023-11-09,adminaircraft,20
2023-11-09,ati_nil,2738
2023-11-09,transition,61
2023-11-09,transition_deputy,45
2023-11-09,parliament_report,329
2023-11-09,ati_all,165646
